entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,row_type,snapshot_date,cohort_month,wait_raw,wait_days,unit_original,status,queue_raw,queue_people,confidence,retrieved_at,source_url
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-01-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-02-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-03-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-04-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-05-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-06-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-07-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-08-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-09-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-10-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-11-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2019-12-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-01-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-02-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-03-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-04-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-05-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-06-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-07-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-08-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-09-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-10-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-11-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2020-12-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-01-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-02-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-03-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-04-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-05-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-06-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-07-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-08-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-09-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-10-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-11-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2021-12-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-01-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-02-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-03-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-04-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-05-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-06-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-07-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-08-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-09-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-10-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-11-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2022-12-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-01-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-02-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-03-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-04-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-05-01,We need more time to process your application,,,insufficient_data,About 500 people ahead of you,500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-06-01,We need more time to process your application,,,insufficient_data,About 500 people ahead of you,500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-07-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-08-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-09-01,We need more time to process your application,,,insufficient_data,About 700 people ahead of you,700,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-10-01,We need more time to process your application,,,insufficient_data,About 800 people ahead of you,800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-11-01,We need more time to process your application,,,insufficient_data,About 900 people ahead of you,900,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2023-12-01,We need more time to process your application,,,insufficient_data,About 900 people ahead of you,900,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-01-01,We need more time to process your application,,,insufficient_data,"About 1,000 people ahead of you",1000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-02-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-03-01,We need more time to process your application,,,insufficient_data,"About 1,300 people ahead of you",1300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-04-01,We need more time to process your application,,,insufficient_data,"About 1,400 people ahead of you",1400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-05-01,We need more time to process your application,,,insufficient_data,"About 1,600 people ahead of you",1600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-06-01,We need more time to process your application,,,insufficient_data,"About 1,800 people ahead of you",1800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-07-01,We need more time to process your application,,,insufficient_data,"About 2,000 people ahead of you",2000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-08-01,About 1 month left,30.44,months,ok,"About 2,300 people ahead of you",2300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-09-01,About 1 month left,30.44,months,ok,"About 2,800 people ahead of you",2800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-10-01,About 1 month left,30.44,months,ok,"About 3,300 people ahead of you",3300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-spouse-partner-inside-canada-outside-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-spouse-partner-inside-canada-outside-quebec,"Spouse or partner sponsorship — inside Canada, outside Quebec",cohort,2026-08-10,2024-11-01,About 1 month left,30.44,months,ok,"About 3,900 people ahead of you",3900,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
