entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,applicant_country,applicant_country_name,observation_number,value_raw,value_days,unit_original,status,effective_date,retrieved_at,source_url
ca-visitor-visa--io,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IO,British Indian Ocean Territory,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--iq,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IQ,Iraq,1,72 days,72,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--iq,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IQ,Iraq,2,92 days,92,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ir,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IR,Iran,1,197 days,197,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ir,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IR,Iran,2,157 days,157,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--is,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IS,Iceland,1,52 days,52,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--is,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IS,Iceland,2,52 days,52,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--it,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IT,Italy,1,35 days,35,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--it,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),IT,Italy,2,36 days,36,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--jm,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),JM,Jamaica,1,27 days,27,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--jm,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),JM,Jamaica,2,27 days,27,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--jo,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),JO,Jordan,1,57 days,57,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--jo,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),JO,Jordan,2,57 days,57,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--jp,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),JP,Japan,1,52 days,52,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--jp,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),JP,Japan,2,53 days,53,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ke,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KE,Kenya,1,83 days,83,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ke,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KE,Kenya,2,95 days,95,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kg,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KG,Kyrgyzstan,1,25 days,25,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kg,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KG,Kyrgyzstan,2,20 days,20,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kh,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KH,Cambodia,1,41 days,41,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kh,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KH,Cambodia,2,42 days,42,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ki,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KI,Kiribati,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ki,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KI,Kiribati,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--km,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KM,Comoros,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--km,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KM,Comoros,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kn,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KN,St. Kitts & Nevis,1,26 days,26,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kn,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KN,St. Kitts & Nevis,2,27 days,27,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kp,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KP,North Korea,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kp,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KP,North Korea,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kr,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KR,South Korea,1,54 days,54,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kr,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KR,South Korea,2,54 days,54,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kw,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KW,Kuwait,1,69 days,69,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kw,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KW,Kuwait,2,66 days,66,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ky,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KY,Cayman Islands,1,28 days,28,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ky,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KY,Cayman Islands,2,27 days,27,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kz,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KZ,Kazakhstan,1,23 days,23,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--kz,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),KZ,Kazakhstan,2,21 days,21,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--la,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LA,Laos,1,15 days,15,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--la,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LA,Laos,2,19 days,19,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lb,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LB,Lebanon,1,66 days,66,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lb,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LB,Lebanon,2,67 days,67,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lc,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LC,St. Lucia,1,20 days,20,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lc,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LC,St. Lucia,2,16 days,16,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--li,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LI,Liechtenstein,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--li,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LI,Liechtenstein,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lk,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LK,Sri Lanka,1,37 days,37,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lk,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LK,Sri Lanka,2,39 days,39,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lr,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LR,Liberia,1,85 days,85,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lr,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LR,Liberia,2,87 days,87,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ls,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LS,Lesotho,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ls,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LS,Lesotho,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lt,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LT,Lithuania,1,20 days,20,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lt,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LT,Lithuania,2,30 days,30,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lu,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LU,Luxembourg,1,35 days,35,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lu,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LU,Luxembourg,2,36 days,36,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lv,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LV,Latvia,1,28 days,28,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--lv,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LV,Latvia,2,30 days,30,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ly,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LY,Libya,1,34 days,34,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ly,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),LY,Libya,2,36 days,36,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ma,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MA,Morocco,1,30 days,30,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ma,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MA,Morocco,2,28 days,28,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mc,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MC,Monaco,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mc,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MC,Monaco,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--md,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MD,Moldova,1,34 days,34,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--md,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MD,Moldova,2,34 days,34,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--me,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),ME,Montenegro,1,20 days,20,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--me,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),ME,Montenegro,2,28 days,28,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mg,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MG,Madagascar,1,324 days,324,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mg,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MG,Madagascar,2,289 days,289,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mh,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MH,Marshall Islands,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mh,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MH,Marshall Islands,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mk,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MK,North Macedonia,1,28 days,28,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mk,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MK,North Macedonia,2,37 days,37,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ml,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),ML,Mali,1,94 days,94,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--ml,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),ML,Mali,2,95 days,95,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mm,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MM,Myanmar (Burma),1,14 days,14,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mm,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MM,Myanmar (Burma),2,20 days,20,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mn,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MN,Mongolia,1,38 days,38,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mn,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MN,Mongolia,2,38 days,38,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mo,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MO,Macao SAR China,1,29 days,29,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mo,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MO,Macao SAR China,2,27 days,27,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mq,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MQ,Martinique,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mq,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MQ,Martinique,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mr,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MR,Mauritania,1,68 days,68,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mr,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MR,Mauritania,2,59 days,59,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mt,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MT,Malta,1,36 days,36,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mt,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MT,Malta,2,65 days,65,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mu,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MU,Mauritius,1,120 days,120,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mu,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MU,Mauritius,2,126 days,126,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mv,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MV,Maldives,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mv,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MV,Maldives,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mw,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MW,Malawi,1,140 days,140,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mw,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MW,Malawi,2,161 days,161,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mx,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MX,Mexico,1,33 days,33,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mx,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MX,Mexico,2,33 days,33,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--my,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MY,Malaysia,1,45 days,45,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--my,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MY,Malaysia,2,31 days,31,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mz,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MZ,Mozambique,1,695 days,695,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--mz,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),MZ,Mozambique,2,695 days,695,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--na,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),NA,Namibia,1,121 days,121,days,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--na,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),NA,Namibia,2,111 days,111,days,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-visitor-visa--nc,ircc-ptime,CA,visa,backward,ca-visitor-visa,Visitor visa (applying from outside Canada),NC,New Caledonia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
