entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,applicant_country,applicant_country_name,value_raw,value_days,unit_original,status,effective_date,retrieved_at,source_url,confidence,source_collection_status,source_collection_status_since,source_collection_status_note,source_last_verified_at
ca-refugee-private-refugee-side--qa,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,QA,Qatar,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--ro,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RO,Romania,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--rs,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RS,Serbia,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--ru,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RU,Russia,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--rw,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RW,Rwanda,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sa,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SA,Saudi Arabia,21 months,639.24,months,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sb,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SB,Solomon Islands,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sc,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SC,Seychelles,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sd,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SD,Sudan,19 months,578.36,months,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--se,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SE,Sweden,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sg,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SG,Singapore,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--si,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SI,Slovenia,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sk,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SK,Slovakia,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sl,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SL,Sierra Leone,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sm,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SM,San Marino,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sn,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SN,Senegal,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--so,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SO,Somalia,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sr,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SR,Suriname,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--ss,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SS,South Sudan,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--st,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,ST,São Tomé & Príncipe,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sv,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SV,El Salvador,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sy,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SY,Syria,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--sz,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SZ,Eswatini,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tc,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TC,Turks & Caicos Islands,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--td,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TD,Chad,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tg,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TG,Togo,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--th,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TH,Thailand,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tj,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TJ,Tajikistan,20 months,608.8,months,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tl,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TL,Timor-Leste,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tm,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TM,Turkmenistan,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tn,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TN,Tunisia,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--to,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TO,Tonga,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tr,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TR,Türkiye,28 months,852.32,months,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tt,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TT,Trinidad & Tobago,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tv,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TV,Tuvalu,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tw,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TW,Taiwan,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--tz,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TZ,Tanzania,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--ua,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,UA,Ukraine,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--ug,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,UG,Uganda,31 months,943.64,months,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--us,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,US,United States,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--uy,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,UY,Uruguay,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--uz,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,UZ,Uzbekistan,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--va,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,VA,Vatican City,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--vc,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,VC,St. Vincent & Grenadines,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--ve,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,VE,Venezuela,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--vi,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,VI,U.S. Virgin Islands,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--vn,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,VN,Vietnam,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--vu,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,VU,Vanuatu,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--wb,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,WB,WB,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-refugee-private-refugee-side--ws,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,WS,Samoa,Not enough data,,,insufficient_data,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
